client_id,date,montant,libelle,gt_categorie,gt_mensonge
1170,2024-03-06,-11286.0,FrS_deCoUv*REF1479049,AGIOS,0
1170,2024-03-07,-5076.0,mISe MELBETR$F187248AGBAFTPE31451698****1708/08,PARI,0
1170,2024-03-08,-1464.0,Ret.GaB-tAX**AGGAR*TPE61797,TRANSPORT,0
1170,2024-03-09,-47921.0,Ret gaB main NjanguiREF9275749AGEBW,NJANGUI,0
1170,2024-03-09,-9262.0,pmTCoMm DC9 REF175,AGIOS,0
1170,2024-03-11,-3617.0,vir mOtotAXi/REF2319187,TRANSPORT,0
1170,2024-03-12,-70701.0,eNvOIE  mOMo-Au_BoSs/R,MOMO,0
1170,2024-03-13,-14402.0,PaIMt FrS..REJeT.PrLv/AGNGD,AGIOS,0
1170,2024-03-13,-28611.0,acHatBoUT$QUe/REF2480522/660****48,PARI,1
1170,2024-03-13,-446633.0,eNcAxt/MaiSoN REF94487062 08/01,LOYER,0
1170,2024-03-13,-1964.0,ViR be* shRp sHARP/REF,PARI,0
1170,2024-03-13,77972.0,VIraCht dIVErS*REF2439830*AGMAR*TPE81568*15/11,DASH,1
1170,2024-03-14,-8106.0,PrOv MaisON/AGGAR/TPE64585/661****24,PARI,1
1170,2024-03-18,6081.0,oM_PoUrLEMbom/REF2658356/AGDLA/23/06,MOMO,0
1170,2024-03-21,23998.0,dSH-PoUr_repO,DASH,0
1170,2024-03-22,-41934.0,DEbmomo SEnD-sHArp-shARp/REF2208561/688****53,MOMO,0
1170,2024-03-23,-10229.0,cOMmiSsioN_dECouv,AGIOS,0
1170,2024-03-24,95332.0,MOmO  sEnd*shARP Sh,MOMO,0
1170,2024-03-25,-35066.0,PMt eNeoREF8005101AGYDE,ELEC,0
1170,2024-03-25,-49906.0,ENeoPREpAiDREF9783119AGGAR11/03,ELEC,0
1170,2024-03-26,-2761.0,VIR.pAIE/camWAteR/REF259668/TPE20224,EAU,0
1170,2024-03-26,92036.0,ViR  m*poU*LE*mBoMREF776250TPE57750676****75,MOMO,0
1170,2024-03-27,-13106.0,ENcAsXt caMWATErREF1238154TPE6602025/05,EAU,0
1171,2024-01-01,-4550.0,FrreJet*prlV REF830967 A,AGIOS,0
1171,2024-01-02,62643.0,reT*ZaB/daSh-dU FreRER,DASH,0
1171,2024-01-03,-1270523.0,loYEr mEnSuEl*REF6603116*AGNGD,LOYER,0
1171,2024-01-04,-88981.0,RET gaB/oM/cASh Pou,MOMO,0
1171,2024-01-07,79570.0,DeP.MoMoREF,MOMO,0
1171,2024-01-08,-24260.0,ach tPe CHOp DoN finiSH REF498812 AGNGD,CHOP,0
1171,2024-01-09,27072.0,acHt mRCh REF22874,DASH,1
1171,2024-01-12,-27591.0,OPR*choPdu_JouRREF936,CHOP,0
1171,2024-01-13,-14901.0,pMtbEt shaRP/sHARp REF3610265 698****33 13/11,PARI,0
1171,2024-01-13,36633.0,encASXT/MomO_sEnD_Sharp  SHArP/REF1949455/652****85/10/04,MOMO,0
1171,2024-01-13,-37615.0,cot/TOnTine AGYDE,NJANGUI,0
1171,2024-01-13,-78532.0,OPr  pREtfAMillE*REF916787*AGNGD*TPE3116,DASH,0
1171,2024-01-13,-3578.0,Dpt/beNskIN*REF2726203*TPE70393*26/04,TRANSPORT,0
1171,2024-01-14,-18071.0,Achtpe-om RETR*ngA REF4473910 06/06,MOMO,0
1171,2024-01-15,-10035.0,Eau 14/09,EAU,0
1171,2024-01-16,-6291.0,VIr*rEMB_preTREF6121937AGEBWTPE91476,DASH,0
1171,2024-01-18,57698.0,oPR-AVaNceAAmiREF5865015,DASH,0
1171,2024-01-20,6861.0,dEb*eNVoi REF3369531 AGKRI TPE43906 662****37 04/11,MOMO,0
1171,2024-01-20,4933.0,Pmt  ENVoIE_momo  Au_bOSs*REF74988114*TPE93034*650****86,MOMO,0
1171,2024-01-22,-2725.0,opR-ProV  MaisOn REF7925886 AGMAR TPE32095,PARI,1
1171,2024-01-22,-7424.0,acH.tPe**faCTUre* cAMWATErREF9250356,EAU,0
1171,2024-01-22,-341894.0,Trf_LOYer/TPE14024,LOYER,0
1171,2024-01-23,73372.0,rET/gaB  pRV_maison/REEF,DASH,1
1171,2024-01-25,-26927.0,paiMt_Dep_Perso REF,PARI,1
1171,2024-01-25,80297.0,TRF om caSh pOUr mOLA/AGBER/TPE2129/661***84,MOMO,0
1171,2024-01-28,-82162.0,ENcaSXT-MAiSonREF6291218TPE702273,LOYER,0
1171,2024-01-28,-1106395.0,pAIm*.LoyER*BaiL REF7563654 TPE8598,LOYER,0
1171,2024-01-29,-2789.0,DEB-ClAndO REF3504632 TPE33694,TRANSPORT,0
1171,2024-01-29,-11461.0,coMmIssiOndCV TPE14127 04/06,AGIOS,0
1171,2024-02-01,-12911.0,PAIMT  CAMWaTer/REF2,EAU,0
1171,2024-02-01,97177.0,DebCAsh,MOMO,0
1171,2024-02-02,-4363.0,EncaSXt,TRANSPORT,0
1171,2024-02-03,13929.0,PAIMT_ENv,MOMO,0
1171,2024-02-03,-5724.0,ACh*tpepRoV_maisonREF5077400TPE31931693****45,PARI,1
1171,2024-02-03,-1391.0,pMt eneO/REF55069,ELEC,0
1171,2024-02-07,-9348.0,aCH TTpe_frAIs  DECouVeRt*REF53334023*AGYDE*24/09,AGIOS,0
1171,2024-02-10,-4438.0,Op9 dEPOT BENSKIn01/01,TRANSPORT,0
1171,2024-02-10,13688.0,deB AcHAT bOuTiQUE/REF22Z9752/AGKRI/673****24,DASH,1
1171,2024-02-13,655148.0,PAimt virt SALaIre REF6128239,SALAIRE,0
1171,2024-02-14,-24432.0,oPR/tRF-fML/R,PARI,1
1171,2024-02-15,-23013.0,enCasXT.AchAT mrch*REF4547866*AGYDE*TPE14054,CHOP,0
1171,2024-02-15,-35747.0,deb.ACh  dIVers REF6471846 TPE96788 689****86,PARI,1
1171,2024-02-15,-1904.0,aChtPe-COM dEcOuv/REF96*3867/TPE9686/17/08,AGIOS,0
1171,2024-02-16,-15756.0,pAimT  PaImT*EN,ELEC,0
1171,2024-02-18,-13441.0,DEb/CHop dU,CHOP,0
1171,2024-02-18,74479.0,dEb.DepOt/REF6625921/TPE99627/656****77,MOMO,0
1171,2024-02-18,-30523.0,REt GAb-dEPENSe pERS,DASH,1
1171,2024-02-21,-156518.0,pMT.lOYerBlr,LOYER,0
1171,2024-02-22,-3044.0,Ach TPE CAmWaTEr/REFF8811411/TPE98581,EAU,0
1171,2024-02-23,-2601.0,oPr.TAxI.fORt AGBER TPE84026 03/06,TRANSPORT,0
1171,2024-02-23,-1456055.0,DEB_maiSONAGBUETPE6859505/03,LOYER,0
1171,2024-02-23,852348.0,OprpAIEAGBAFXPE87129Z4/11,SALAIRE,0
1171,2024-02-24,-2741.0,Opr prOV-aLiMEnT REF88703238 AGGAR 07/03,CHOP,0
1171,2024-02-24,-7170.0,COUrSEsmEnAgE*RF1264768*AGMAR*03/05,CHOP,0
1171,2024-02-26,-20778.0,reTGAb_MoMO_sEnD sHARp/ShaRP/REF451183/AGKRI/662****84,MOMO,0
1171,2024-02-27,-2815.0,enCASXT.TRf.FamilLeAGGARTPE10661650****7610/09,PARI,1
1171,2024-02-28,5172.0,Deb PRoVISioN MaISSonRE,DASH,1
1171,2024-02-29,-8358.0,mIsE91XBEt REF727,PARI,0
1171,2024-02-29,-19002.0,re GaB Prv aLImENt*RE,CHOP,0
1171,2024-03-01,21996.0,AcH-MchE*REF412204$TPE3540,DASH,1
1171,2024-03-01,-13681.0,VircAMwAtE9 REF230,EAU,0
1171,2024-03-01,-9716.0,Com dEcuV TPE4138,AGIOS,0
1171,2024-03-02,-28855.0,PMt-EnEo/PREp,ELEC,0
1171,2024-03-02,59172.0,EN$asXT  RMBPrET REF6,DASH,0
1171,2024-03-02,52432.0,ACh TPE aCHaT MaRCheAGNGDTPE7834409/03,DASH,1
1171,2024-03-02,-72122.0,oPr MAIson REF3566586 AGMAR 02/11,LOYER,0
1171,2024-03-05,-35101.0,PaiMT pAri PoUr,PARI,0
1171,2024-03-05,-4461.0,BENSkINREF1873359TPE2500402/08,TRANSPORT,0
1171,2024-03-07,-1169819.0,TRf/lYEr**08/0,LOYER,0
1171,2024-03-08,-24010.0,Paimt.tRANNS*faM,PARI,1
1171,2024-03-08,-27245.0,eNcasXt/PRv*MAISon/AGEBW/TPE83503/695****98/26/10,DASH,1
1171,2024-03-11,-1457.0,DpT/bENSkin*REF3993661*AGBUE,TRANSPORT,0
1171,2024-03-13,-8371.0,pAIT Fr rejEt pRlv/TPE4,AGIOS,0
1171,2024-03-13,27709.0,ch mrCh*AGBER*661****26,DASH,1
1171,2024-03-14,-19899.0,PEtIt  dASh.shaRP*REF6516489*AGBAF*TPE86354*09/08,DASH,0
1171,2024-03-15,-11888.0,PAIe CaMw,EAU,0
1171,2024-03-15,902990.0,VI/AGBUUE,SALAIRE,0
1171,2024-03-15,-49318.0,CoTIsZTiON.tont,NJANGUI,0
1171,2024-03-16,71983.0,TrF  PrEt*Fam RE2997054 AGBER TTPE94317 698****52 20/01,DASH,0
1171,2024-03-17,-93919.0,PAIMT_OM_ReT-NgA REF7678,MOMO,0
1171,2024-03-17,74085.0,PMt PeTIt DASh SHaRP/REF1320040/AGNGD/TPE41198/23/05,DASH,0
1171,2024-03-17,111050.0,PAIe*MeNs/AGYDE/PE56954/01/07,SALAIRE,0
1171,2024-03-22,-7327.0,OPr/MiSe M,PARI,0
1171,2024-03-23,18024.0,PMt  cASH oUt_OM AGEBW,MOMO,0
1171,2024-03-23,78091.0,paiT_oM,MOMO,0
1171,2024-03-24,-20109.0,EncASXT-paRi-Po,PARI,0
1171,2024-03-24,-12211.0,pMt EaU/AGBUE/,EAU,0
1171,2024-03-26,-23780.0,Ach_TPe coURseS_mEnaGE*AGBUE*TPE42052,CHOP,0
1171,2024-03-29,-97014.0,om_reT**NGa/TPE58099/683*$**72,MOMO,0
1172,2024-01-01,4171.0,Trf eNVoIE mO,MOMO,0
1172,2024-01-05,79058.0,ReTr om/REF5034410/AGMAR/674****62,MOMO,0
1172,2024-01-06,-25920.0,dEB ach  DIVERS REF5304401 TPE46431 689****75 15/02,PARI,1
1172,2024-01-08,42729.0,DEB tRans mtN mOMO 696****62,MOMO,0
1172,2024-01-09,-41967.0,aVancE_AMI676****10,DASH,0
1172,2024-01-10,8901.0,ET_gabAcH,DASH,1
1172,2024-01-11,-63430.0,oM.caSh*PP,MOMO,0
1172,2024-01-13,565084.0,ViRT-Sal.EMpLoyeUr/TPE5571,SALAIRE,0
1172,2024-01-13,717138.0,paiEAGNG9,SALAIRE,0
1172,2024-01-15,-5362.0,pAiMT  cAMW,EAU,0
1172,2024-01-18,633088.0,pMtVrt REF54918,SALAIRE,0
1172,2024-01-18,-1107190.0,aCh*TPeloyeR-mENSuuEL*REF3884731*AGEBW*TPE45052,LOYER,0
1172,2024-01-18,-28876.0,TRf oN  a**chOPA,CHOP,0
1172,2024-01-23,-21592.0,vIR/cHZp-Du.jOuR/REFZ265441/AGNGD,CHOP,0
1172,2024-01-28,-40921.0,cOtIS Nja,NJANGUI,0
1172,2024-02-05,721598.0,paiMt.paIeREF9125183TPE3317521/10,SALAIRE,0
1172,2024-02-05,-21560.0,mARCHe-cHOP/M,CHOP,0
1172,2024-02-06,76831.0,aCH.tPE caSh oUt.Om/,MOMO,0
1172,2024-02-08,-14286.0,eNcaSXT/EnEo PrepAiD*REF5300178*ADLA*TPE1259,ELEC,0
1172,2024-02-11,56228.0,PaIMt dASh dU frErE/,DASH,0
1172,2024-02-16,-1496930.0,mAiSon REF6607949,LOYER,0
1172,2024-02-19,-30037.0,PmT bEt sHarPsHArP/AGKRI/666****40,PARI,0
1172,2024-02-20,90565.0,9ET-GAb/CASh  out,MOMO,0
1172,2024-02-24,-13805.0,AgioS REF5478709 TPE5998*8,AGIOS,0
1172,2024-02-24,-1218.0,VIR.taXi/forT/AGBUE/TPE70267,TRANSPORT,0
1172,2024-02-25,34255.0,paIMt  EEnVoIemomO au/bosS REF4Z02272 TPE24833 11/06,MOMO,0
1172,2024-02-25,-1629.0,Dep/XensKiN/REF3081498/AGNGD/TPE5192,TRANSPORT,0
1172,2024-03-01,-18306.0,pAImt MarChE Chop mama*AGBAF,CHOP,0
1172,2024-03-04,-20936.0,aCHT mRCh/REF6912103,CHOP,0
1172,2024-03-05,-49146.0,COuRAnt*AGKRI*01,ELEC,0
1172,2024-03-25,-1444508.0,lOyer_mensUEl*REF51,LOYER,0
1172,2024-03-27,-79871.0,TrF/tRANS MTn,MOMO,0
1173,2024-01-01,19371.0,oM reT ngA*REF7559321*678****58*05/09,MOMO,0
1173,2024-01-06,-49435.0,REt.gaB-ORAnGE MONey,MOMO,0
1173,2024-01-09,-4572.0,PMMT ElectrICi,ELEC,0
1173,2024-01-28,-18105.0,rEE$_gAb-,CHOP,0
1173,2024-01-29,-4228.0,PMt cARbREF1142513AGEBWTPE5615710/088,TRANSPORT,0
1173,2024-02-08,-8764.0,acH_TPE_N9ANGui*D,NJANGUI,0
1173,2024-02-18,-30371.0,PMTpZetfMl/REF40007549/TPE70312,DASH,0
1173,2024-02-19,-45550.0,VIRnjANgUI*d,NJANGUI,0
1173,2024-02-19,-2360.0,moTo taXi REF4X987111 TPE44196,TRANSPORT,0
1173,2024-02-19,399307.0,encASXt vIRT$SaL/REF5225035/AGBAF/PE15506/06/10,SALAIRE,0
1173,2024-02-21,-51983.0,VirOm.ReTRAIT/NGA*RREF8724279*ABUE,MOMO,0
1173,2024-03-05,-73422.0,ENCaSXT_dpT-mOmO REF8030598 AGDLA 671****69,MOMO,0
1173,2024-03-05,-16359.0,viR_proV-alIMeNTREF301,CHOP,0
1173,2024-03-06,254023.0,trF/vRtt/14/11,SALAIRE,0
1173,2024-03-07,-84179.0,mAiSon*REF1892175AGKRI*TPE70030,LOYER,0
1173,2024-03-18,-411.0,dEB/TaXI/fO,TRANSPORT,0
1173,2024-03-18,-27168.0,vIR/chop d,CHOP,0
1173,2024-03-19,-18605.0,Ach tpE prOvisIOn alIme,CHOP,0
1173,2024-03-22,-36502.0,acH tpE facT eNEOREF5477310AGM$RTPE92892,ELEC,0
1173,2024-03-25,-3988.0,PAiMT/cLAn,TRANSPORT,0
1173,2024-03-29,-41844.0,ENeoREF12647,ELEC,0
1174,2024-01-01,-21572.0,MIsE 1xBET*REF1491648*AGGAR*TPE207944,PARI,0
1174,2024-01-01,-17551.0,encASxt.pMUc*pArI REF6258892,PARI,0
1174,2024-01-01,-1517.0,tRf-PRovisIoN/cHOp*,CHOP,0
1174,2024-01-03,167797.0,deB  vIR,SALAIRE,0
1174,2024-01-03,-3386.0,PMT/taxI_foRt,TRANSPORT,0
1174,2024-01-05,7335.0,vIr/tRf_mTn  MoMO*REF2620873*TPE31739*669****73,MOMO,0
1174,2024-01-06,911582.0,Ret/gABvRt_saL12/10,SALAIRE,0
1174,2024-01-07,-1184381.0,pAiMTloY,LOYER,0
1174,2024-01-09,-10746.0,PAIMT-WateR AGKRI,EAU,0
1174,2024-01-11,56174.0,enCASxT-rEmbOursE DAShMoLa/REF6519703,DASH,0
1174,2024-01-15,79014.0,retGabMTncASh dey/688****41,MOMO,0
1174,2024-01-16,-39402.0,dEb BeT ShArp sHaRp/,PARI,0
1174,2024-01-17,-25561.0,trf*OnA cHOpREF235039AGBAF18/07,CHOP,0
1174,2024-01-20,-30861.0,Dep pMUc,PARI,0
1174,2024-01-20,-6550.0,AcH t9E FrS DcVREF8984517*TPE19924,AGIOS,0
1174,2024-01-21,565701.0,deb*virT.sal  EMMplOyEur*AGKRI*TPE38000,SALAIRE,0
1174,2024-01-21,-8090.0,opR ChoP DOn fINISH*REF9159755*AGBAF,CHOP,0
1174,2024-01-22,-20812.0,rEt_gab  prV  AlimenTTPE6519306/01,CHOP,0
1174,2024-01-23,-4185.0,Vir*tAXi FOrt REF5298771,TRANSPORT,0
1174,2024-01-26,-28950.0,TrFF/FACC_EnEoTPE8843904/09,ELEC,0
1174,2024-01-27,-30087.0,BET*shArp sHARp/651****31,PARI,0
1174,2024-01-27,966543.0,pMT  VIr  sALR/REF8628264/12/09,SALAIRE,0
1174,2024-01-27,-4714.0,B9nKIn*TPE80391,TRANSPORT,0
1174,2024-01-28,-3767.0,DEBcarb/REF3378148/AGMAR,TRANSPORT,0
1174,2024-01-29,256425.0,VIR_PaIE*MsL*AGBER*TP,SALAIRE,0
1174,2024-02-03,-8074.0,retgAb.Co,CHOP,0
1174,2024-02-08,-15663.0,aCh/MRCH/REF2107144/TPE72488/12/04,CHOP,0
1174,2024-02-09,-61006.0,DeB*MAisOn AGEB,LOYER,0
1174,2024-02-10,-20136.0,EnCAsxT  PmT/ENEO*,ELEC,0
1174,2024-02-11,-21998.0,aCH.TpE/AchT  mCheREF9513360AGBUE,CHOP,0
1174,2024-02-19,-4319.0,viR_RtR_oMREF,MOMO,0
1174,2024-02-20,-29635.0,XcHt_MchE/115/0,CHOP,0
1174,2024-02-20,-34581.0,pMT ENEEo pREPaiD/REF903462,ELEC,0
1174,2024-02-21,-9751.0,eNcaSXt_MaRCHe_chop*maMAREF1371609,CHOP,0
1174,2024-02-23,621444.0,aCH_tPe.VRT REF8059409 AGDLA TPE3815,SALAIRE,0
1174,2024-02-24,-1362187.0,vir lOyer RE960237644,LOYER,0
1174,2024-02-25,-13809.0,vIr.CHop-dU/jouR  AGBER TPE278842,CHOP,0
1174,2024-02-25,77837.0,trF dAsH,DASH,0
1174,2024-03-03,-7335.0,pMT waTEr AGBER TPE78539,EAU,0
1174,2024-03-05,-28587.0,Pmt PAri FOOT/REF6590143/AGBER/14/02,PARI,0
1174,2024-03-06,-39555.0,dEBENEo*REF9470730*AGMAR*TPE23371,ELEC,0
1174,2024-03-06,2652.0,Pmt ENvoIe mOMo-au,MOMO,0
1174,2024-03-07,-13543.0,pAImt.paiMt,ELEC,0
1174,2024-03-07,-1299.0,ViR_FR_RejEt  pRlV REF1680449,AGIOS,0
1174,2024-03-08,-6923.0,traNs.Fm,DASH,1
1174,2024-03-08,-32946.0,trf.pmt*EnEO/REF7562172/TPE51741,ELEC,0
1174,2024-03-10,-3609.0,DEB*dpt.benskiN REF8169661 TPE67840,TRANSPORT,0
1174,2024-03-10,-48638.0,enCasxTFaCT*eN,ELEC,0
1174,2024-03-12,-2976.0,ret*GAbdpT.bENskiN*REF5904754*TPE15502*09/09,TRANSPORT,0
1174,2024-03-14,-44637.0,rET GAb-retrom AGGAR 673*****91,MOMO,0
1174,2024-03-16,-2919.0,vIr_CaMWAteR*REF6042585*TPE21600*14/06,EAU,0
1174,2024-03-16,45262.0,O*/reTnGa REF,MOMO,0
1174,2024-03-16,-3119.0,rEtGAb/TaXi*22/01,TRANSPORT,0
1174,2024-03-17,-1110418.0,paiE LOYER*BaILAGKRITPE92110,LOYER,0
1174,2024-03-19,-8177.0,oPReneo/REF6991*263/TPE36557,ELEC,0
1174,2024-03-21,-14941.0,bet shARp_SHARP/REF8932746/AGBAF/690****46,PARI,0
1174,2024-03-23,-76428.0,VIrpRET_famILle*R,DASH,0
1174,2024-03-23,-25830.0,DeB*Prvch9PREF9225149AGGAR24/02,CHOP,0
1174,2024-03-26,-20335.0,eLecTrICiTE/REF254016,ELEC,0
1174,2024-03-28,-5359.0,aIMt*Eau*AGGAZ*TP,EAU,0
1175,2024-01-02,-1211.0,ChOp dn fINISh REF1425410 15/01,CHOP,0
1175,2024-01-02,-5939.0,Vir/mchE  ChoP.Mama AG,CHOP,0
1175,2024-01-02,-14377.0,PaIEmEnt.CAmwAtErREF6812555AGBERTPE99375,EAU,0
1175,2024-01-05,90866.0,dEb.caSH-outOm 663****35,MOMO,0
1175,2024-01-07,48716.0,9ASH oUT omREF7981864A,MOMO,0
1175,2024-01-11,-2781.0,BeenskiNREF243678,TRANSPORT,0
1175,2024-01-14,-38571.0,TRF NJaNGUI dU*mois*REF7943067*TPE9485,NJANGUI,0
1175,2024-01-19,-29113.0,AcchMRChREF3043189AGBUETPE26773,CHOP,0
1175,2024-01-21,-29793.0,Pmt_ppROvIsion_aliMenT/REF35530879,CHOP,0
1175,2024-01-23,-22946.0,ENCasXT  Ach/DiVERSREF8420644AGBUETPE36565656****68,PARI,1
1175,2024-01-26,-1050080.0,reT/GAb/OYeR*MENsUeL REF95542007 AGBAF 18/05,LOYER,0
1175,2024-01-29,-4914.0,fRais DeOuVREF8504,AGIOS,0
1175,2024-01-29,-12496.0,TRFF-cAMwAtER*REF1279637*$5/11,EAU,0
1175,2024-01-30,-20173.0,cot/toNtiNE*REF7429735*AGYDE*TPE10759*26/04,NJANGUI,0
1175,2024-02-04,91395.0,om/poURlEMbom/REF514473/TPE3695/679****8$/10/11,MOMO,0
1175,2024-02-05,-21968.0,encaSXT*Om  CASH/poUr-,MOMO,0
1175,2024-02-06,-17158.0,PmT  Tont,NJANGUI,0
1175,2024-02-07,-20678.0,DEb de MOMO,MOMO,0
1175,2024-02-09,-34361.0,DEbbEt*SHarp sHAr$TPE75204659****59,PARI,0
1175,2024-02-09,-748269.0,lOyEr MeNSUEl/16,LOYER,0
1175,2024-02-10,-1075.0,Opr-FR.rEjT.P*L,AGIOS,0
1175,2024-02-11,-5928.0,fRaIs rEJET PReLRE,AGIOS,0
1175,2024-02-12,725865.0,oPR vrT SaLR*REF9741328*AGYDE,SALAIRE,0
1175,2024-02-12,-1371333.0,vIRPMT/LoYE,LOYER,0
1175,2024-02-12,-45289.0,eNeO-PrePAIDREF58922,ELEC,0
1175,2024-02-13,-854482.0,deb MAiSonREF7585916TPE516413/03,LOYER,0
1175,2024-02-13,-7272.0,OPr nJANGuiDu moIs/REF207Z448/TPE99919/04/06,NJANGUI,0
1175,2024-02-14,-26333.0,acH tPE Fct ENEOREF4395681,ELEC,0
1175,2024-02-15,-99790.0,oPR Om.RTR  NGa,MOMO,0
1175,2024-02-16,55287.0,viR-momo-SEndsHaRP SharP/REF9947898/AGBER/TPE56008/664****88/17/05,MOMO,0
1175,2024-02-17,-25243.0,DeB fcT Eneo*REF1,ELEC,0
1175,2024-02-20,-1670.0,eNcaSxT TAxi FOrt*REF5,TRANSPORT,0
1175,2024-02-21,-12234.0,envoiE-mOmO.aU,MOMO,0
1175,2024-02-21,-5228.0,Vir.fR  RejET/pRlv TPE,AGIOS,0
1175,2024-02-23,89470.0,RTr*om REF2543442 TPE,MOMO,0
1175,2024-02-23,32525.0,ACH TpE*mOmo.SENd.s,MOMO,0
1175,2024-02-24,-18829.0,viR/PRovisiOn-choP TPE89140,CHOP,0
1175,2024-02-26,77385.0,ENcASXt/TrF faM AGDLA 670****28,DASH,1
1175,2024-02-26,-32000.0,REt GaB MTn Cash d,MOMO,0
1175,2024-02-26,-4694.0,AchTPe.cARbuREF4701752,TRANSPORT,0
1175,2024-02-28,-26003.0,ACh bOutique*REF4716330*AGYDE*TPE52266686****24*19/09,DASH,1
1175,2024-03-03,-26933.0,eleCTRICiTe*REF3519306*AGBER*TPE74798*04/03,ELEC,0
1175,2024-03-03,178734.0,VirsaL REF4110558,SALAIRE,0
1175,2024-03-04,39553.0,vIr  mtNCASH_DEy*REF,MOMO,0
1175,2024-03-06,-42701.0,VIrMOMO tRsF/REF723177/,DASH,1
1175,2024-03-07,-9857.0,tRf/chOP du  JOUr*,CHOP,0
1175,2024-03-08,-14242.0,VIR On A cHoP*REF3609397*AGMAR*TPEE93010,CHOP,0
1175,2024-03-09,-1109805.0,LoYeR.mENsUe,LOYER,0
1175,2024-03-18,9055.0,DEb-MMOmo.SE,MOMO,0
1175,2024-03-18,-911914.0,pAIMt_paieMeNT loYERBai,LOYER,0
1175,2024-03-18,-39809.0,pMt*momO/trANsfeRt AGBAF TPE95551 679****56,PARI,1
1175,2024-03-19,-2506.0,DeB oN a chop/REF4535868/TPE27969,CHOP,0
1175,2024-03-19,-7836.0,TRf-M*n.cASH*ddeY TPE33730 685****66,MOMO,0
1175,2024-03-19,-41120.0,trf.Trf_fmLREF5207082676****19,DASH,1
1175,2024-03-20,-25357.0,cAsH  Ou,MOMO,0
1175,2024-03-20,93225.0,RET gAb/MOMO/sEnD sHaRp.SHarpREF337417AGEBW650****2826/10,MOMO,0
1175,2024-03-23,-1594.0,motO.TaXIREF8873630AGKRI,TRANSPORT,0
1175,2024-03-23,-4905.0,claNDo A,TRANSPORT,0
1175,2024-03-24,-21897.0,AcH MrCH/AGBUE/TPE82878/693****51,PARI,1
1175,2024-03-25,28352.0,AchtPeX dpt*mOm,MOMO,0
1175,2024-03-25,48287.0,Paimt aVancE aMI REF4959567 TPE34070 676****38,DASH,0
1175,2024-03-26,17039.0,DeB/PrOV,DASH,1
1176,2024-01-01,-993.0,vIr_TAXI*RREF318145*AGM,TRANSPORT,0
1176,2024-01-01,-14658.0,vir.cOuRSeS/mENa,CHOP,0
1176,2024-01-02,-6694.0,EaU/TPE229986/04/09,EAU,0
1176,2024-01-02,75629.0,viR.OM.POuR*le  MBOm REF8894729 08/07,MOMO,0
1176,2024-01-03,-14354.0,fAC CaMwATeRREF64,EAU,0
1176,2024-01-04,92092.0,Envoie.MoMo-AU-boss EF4921876 AGBUE 25/01,MOMO,0
1176,2024-01-04,-12496.0,PROVIsiOn.ALIMeNT*REF,CHOP,0
1176,2024-01-05,-46396.0,encASXT*envOie*mOMO-AU BOsS/REF2534024/681****37,MOMO,0
1176,2024-01-08,-7361.0,rE9 gAB wAtERREF63343023/04,EAU,0
1176,2024-01-09,-26343.0,acH tpEmChe  Chop.MMARE,CHOP,0
1176,2024-01-10,-14867.0,pAiMt  p,DASH,0
1176,2024-01-10,-10771.0,PAiMMT.ORGON/eNvoI,MOMO,0
1176,2024-01-10,-8643.0,ReT gAB fct*camWATERREF1545587AGBAF,EAU,0
1176,2024-01-10,-21847.0,EncaXXTOm.rETRaIt-ngA A,MOMO,0
1176,2024-01-13,26659.0,trf PRov,DASH,1
1176,2024-01-16,33598.0,pAimt  ENVOiE-mOMO,MOMO,0
1176,2024-01-20,-10323.0,ACh tpE enEo PREPAId,ELEC,0
1176,2024-01-22,-943.0,AchtPE*dep.bENSkin,TRANSPORT,0
1176,2024-01-24,-1448.0,ACH*TPe.cLAnDOAGBAFTPE85823,TRANSPORT,0
1176,2024-01-27,-7326.0,PaiMt-CAmWatERREF9542544TPE6922615/01,EAU,0
1176,2024-01-28,-1294947.0,PAimt.LoyEr Blr/REF8440064/AGBUE/TPE3970/15/09,LOYER,0
1176,2024-01-31,-29345.0,deBCoTisA9iOn_toNTInEREF381040AGKRITPE44107,NJANGUI,0
1176,2024-02-05,-10324.0,AcH tPe.paieMEnT/ENeo,ELEC,0
1176,2024-02-09,-14555.0,aTER*REF5772454AGYDE*TPE47766,EAU,0
1176,2024-02-09,-7144.0,ENCASxT cOurSEs*MenAgE REF4584276 AGBAF 11/09,CHOP,0
1176,2024-02-10,-766810.0,oPr pmT LoYer baI,LOYER,0
1176,2024-02-11,180636.0,ENCaSxT_S,SALAIRE,0
1176,2024-02-13,-14292.0,chOp don-finish/AG,CHOP,0
1176,2024-02-20,-4585.0,MoToShaRp/REF4380825/AGBUE/TPE34813,TRANSPORT,0
1176,2024-02-21,-2182.0,ENcAsxt_COM,AGIOS,0
1176,2024-02-22,6839.0,pMtZAch_mrcH AGBAF TPE3726 679****82,DASH,1
1176,2024-02-25,-2302.0,AchTpe.aCHAT mCHE,CHOP,0
1176,2024-02-29,-78949.0,oM pOUR.LE.m,MOMO,0
1176,2024-03-01,-1081354.0,ppMT/LOYER REF8332773 AGNGD 08/0*,LOYER,0
1176,2024-03-10,-49326.0,debpAImt*,ELEC,0
1176,2024-03-11,-28912.0,RET-gAbCHoP_McHE AGYDE,CHOP,0
